"","region","Availability","year","value","fuel"
"88","Global","0 percent",2045,19.9042697194,"j traditional biomass"
"89","Global","0 percent",2045,89.75222615,"k traded coal"
"90","Global","0 percent",2045,87.792725,"l traded natural gas"
"91","Global","0 percent",2045,115.8889769,"m traded oil"
"92","Global","0 percent",2050,81.6528427,"a oil"
"93","Global","0 percent",2050,133.1521886,"b natural gas"
"94","Global","0 percent",2050,140.74579003,"c coal"
"95","Global","0 percent",2050,77.8254715084243,"d biomass"
"96","Global","0 percent",2050,18.8762763799473,"e nuclear"
"97","Global","0 percent",2050,17.1444433,"f hydro"
"98","Global","0 percent",2050,28.236197751231,"g wind"
"99","Global","0 percent",2050,35.8808826969664,"h solar"
"100","Global","0 percent",2050,2.6866894648,"i geothermal"
"101","Global","0 percent",2050,18.7664637511,"j traditional biomass"
"102","Global","0 percent",2050,99.1404387,"k traded coal"
"103","Global","0 percent",2050,98.785717,"l traded natural gas"
"104","Global","0 percent",2050,116.434506,"m traded oil"
"105","Global","0 percent",2055,84.2762555,"a oil"
"106","Global","0 percent",2055,139.4926579,"b natural gas"
"107","Global","0 percent",2055,135.27056351,"c coal"
"108","Global","0 percent",2055,81.2512103485652,"d biomass"
"109","Global","0 percent",2055,20.1508057256655,"e nuclear"
"110","Global","0 percent",2055,17.5868537,"f hydro"
"111","Global","0 percent",2055,32.101723683491,"g wind"
"112","Global","0 percent",2055,40.4403560550885,"h solar"
"113","Global","0 percent",2055,2.7787369757,"i geothermal"
"114","Global","0 percent",2055,17.3605983799,"j traditional biomass"
"115","Global","0 percent",2055,108.8970954,"k traded coal"
"116","Global","0 percent",2055,109.517499,"l traded natural gas"
"117","Global","0 percent",2055,119.203388,"m traded oil"
"118","Global","0 percent",2060,88.2682012,"a oil"
"119","Global","0 percent",2060,145.6472097,"b natural gas"
"120","Global","0 percent",2060,129.78636407,"c coal"
"121","Global","0 percent",2060,82.9572507593555,"d biomass"
"122","Global","0 percent",2060,21.6248483880738,"e nuclear"
"123","Global","0 percent",2060,18.0292758,"f hydro"
"124","Global","0 percent",2060,35.774789973852,"g wind"
"125","Global","0 percent",2060,44.4642185215302,"h solar"
"126","Global","0 percent",2060,2.8458816685,"i geothermal"
"127","Global","0 percent",2060,15.8206056003,"j traditional biomass"
"128","Global","0 percent",2060,118.1565708,"k traded coal"
"129","Global","0 percent",2060,120.13659,"l traded natural gas"
"130","Global","0 percent",2060,123.34514,"m traded oil"
"131","Global","0 percent",2065,91.40037527,"a oil"
"132","Global","0 percent",2065,146.4581775,"b natural gas"
"133","Global","0 percent",2065,127.13482593,"c coal"
"134","Global","0 percent",2065,84.1464581085099,"d biomass"
"135","Global","0 percent",2065,23.4925183822455,"e nuclear"
"136","Global","0 percent",2065,18.471699,"f hydro"
"137","Global","0 percent",2065,40.137808228937,"g wind"
"138","Global","0 percent",2065,48.7602301221841,"h solar"
"139","Global","0 percent",2065,2.9982560176,"i geothermal"
"140","Global","0 percent",2065,14.3393485475,"j traditional biomass"
"141","Global","0 percent",2065,126.9446183,"k traded coal"
"142","Global","0 percent",2065,128.218706,"l traded natural gas"
"143","Global","0 percent",2065,128.065746,"m traded oil"
"144","Global","0 percent",2070,93.81051874,"a oil"
"145","Global","0 percent",2070,148.4334903,"b natural gas"
"146","Global","0 percent",2070,125.30242553,"c coal"
"147","Global","0 percent",2070,84.3614301206241,"d biomass"
"148","Global","0 percent",2070,25.0530939800488,"e nuclear"
"149","Global","0 percent",2070,18.9141003,"f hydro"
"150","Global","0 percent",2070,43.565495904773,"g wind"
"151","Global","0 percent",2070,52.3072179111938,"h solar"
"152","Global","0 percent",2070,3.0543348966,"i geothermal"
"153","Global","0 percent",2070,12.9527628176,"j traditional biomass"
"154","Global","0 percent",2070,134.7939112,"k traded coal"
"155","Global","0 percent",2070,138.553364,"l traded natural gas"
"156","Global","0 percent",2070,133.876646,"m traded oil"
"157","Global","0 percent",2075,95.62838029,"a oil"
"158","Global","0 percent",2075,149.2058635,"b natural gas"
"159","Global","0 percent",2075,122.765493589,"c coal"
"160","Global","0 percent",2075,84.1882448132546,"d biomass"
"161","Global","0 percent",2075,26.5160205443738,"e nuclear"
"162","Global","0 percent",2075,19.3565173,"f hydro"
"163","Global","0 percent",2075,46.684128176193,"g wind"
"164","Global","0 percent",2075,55.6280661284826,"h solar"
"165","Global","0 percent",2075,3.0968551191,"i geothermal"
"166","Global","0 percent",2075,11.6578929078,"j traditional biomass"
"167","Global","0 percent",2075,141.1523424,"k traded coal"
"168","Global","0 percent",2075,150.084379,"l traded natural gas"
"169","Global","0 percent",2075,138.530461,"m traded oil"
"170","Global","0 percent",2080,97.20092305,"a oil"
"171","Global","0 percent",2080,152.3047404,"b natural gas"
"172","Global","0 percent",2080,116.594021107,"c coal"
"173","Global","0 percent",2080,84.2851370219876,"d biomass"
"174","Global","0 percent",2080,26.9980921236592,"e nuclear"
"175","Global","0 percent",2080,19.7989455,"f hydro"
"176","Global","0 percent",2080,51.306303842505,"g wind"
"177","Global","0 percent",2080,59.5922146716789,"h solar"
"178","Global","0 percent",2080,3.1370858533,"i geothermal"
"179","Global","0 percent",2080,10.4734040026,"j traditional biomass"
"180","Global","0 percent",2080,141.1553717,"k traded coal"
"181","Global","0 percent",2080,157.681772,"l traded natural gas"
"182","Global","0 percent",2080,144.127483,"m traded oil"
"183","Global","0 percent",2085,98.879500609,"a oil"
"184","Global","0 percent",2085,155.7155199,"b natural gas"
"185","Global","0 percent",2085,111.390013991,"c coal"
"186","Global","0 percent",2085,84.4151197362219,"d biomass"
"187","Global","0 percent",2085,27.3975894208959,"e nuclear"
"188","Global","0 percent",2085,20.2413659,"f hydro"
"189","Global","0 percent",2085,55.050635029196,"g wind"
"190","Global","0 percent",2085,62.8923786700653,"h solar"
"191","Global","0 percent",2085,3.1703426208,"i geothermal"
"192","Global","0 percent",2085,8.96365446906,"j traditional biomass"
"193","Global","0 percent",2085,142.4134131,"k traded coal"
"194","Global","0 percent",2085,163.125529,"l traded natural gas"
"195","Global","0 percent",2085,148.902655,"m traded oil"
"196","Global","0 percent",2090,100.596097396,"a oil"
"197","Global","0 percent",2090,158.2574177,"b natural gas"
"198","Global","0 percent",2090,106.092028822,"c coal"
"199","Global","0 percent",2090,84.7284848743844,"d biomass"
"200","Global","0 percent",2090,27.4421652026546,"e nuclear"
"201","Global","0 percent",2090,20.6837721,"f hydro"
"202","Global","0 percent",2090,58.303502301801,"g wind"
"203","Global","0 percent",2090,65.8782904971904,"h solar"
"204","Global","0 percent",2090,3.2081447791,"i geothermal"
"205","Global","0 percent",2090,7.63841082446,"j traditional biomass"
"206","Global","0 percent",2090,143.4944945,"k traded coal"
"207","Global","0 percent",2090,167.334441,"l traded natural gas"
"208","Global","0 percent",2090,153.778805,"m traded oil"
"209","Global","0 percent",2095,102.274012013,"a oil"
"210","Global","0 percent",2095,160.9233719,"b natural gas"
"211","Global","0 percent",2095,101.1720995598,"c coal"
"212","Global","0 percent",2095,84.8336805800575,"d biomass"
"213","Global","0 percent",2095,27.3424434919978,"e nuclear"
"214","Global","0 percent",2095,21.1261912,"f hydro"
"215","Global","0 percent",2095,60.494866042788,"g wind"
"216","Global","0 percent",2095,67.9500382320946,"h solar"
"217","Global","0 percent",2095,3.2041837417,"i geothermal"
"218","Global","0 percent",2095,6.48315070921,"j traditional biomass"
"219","Global","0 percent",2095,144.5079915,"k traded coal"
"220","Global","0 percent",2095,171.818738,"l traded natural gas"
"221","Global","0 percent",2095,158.385379,"m traded oil"
"222","Global","0 percent",2100,104.422950794,"a oil"
"223","Global","0 percent",2100,161.8897846,"b natural gas"
"224","Global","0 percent",2100,96.0099656162,"c coal"
"225","Global","0 percent",2100,84.8531302636803,"d biomass"
"226","Global","0 percent",2100,26.949536632938,"e nuclear"
"227","Global","0 percent",2100,21.5686235,"f hydro"
"228","Global","0 percent",2100,62.153724159157,"g wind"
"229","Global","0 percent",2100,69.9038589160268,"h solar"
"230","Global","0 percent",2100,3.2185533486,"i geothermal"
"231","Global","0 percent",2100,5.64014255796,"j traditional biomass"
"232","Global","0 percent",2100,145.3426806,"k traded coal"
"233","Global","0 percent",2100,178.576279,"l traded natural gas"
"234","Global","0 percent",2100,163.563226,"m traded oil"
"235","Global","10 percent",2015,89.4885991653,"a oil"
"236","Global","10 percent",2015,91.523326933,"b natural gas"
"237","Global","10 percent",2015,127.617594278009,"c coal"
"238","Global","10 percent",2015,28.531317166,"d biomass"
"239","Global","10 percent",2015,9.247362794,"e nuclear"
"240","Global","10 percent",2015,14.1496312,"f hydro"
"241","Global","10 percent",2015,3.0154877318,"g wind"
"242","Global","10 percent",2015,0.93604013146,"h solar"
"243","Global","10 percent",2015,0.289629811,"i geothermal"
"244","Global","10 percent",2015,25.110404096,"j traditional biomass"
"245","Global","10 percent",2015,32.6121786263,"k traded coal"
"246","Global","10 percent",2015,31.82857183987,"l traded natural gas"
"247","Global","10 percent",2015,97.59357316547,"m traded oil"
"248","Global","10 percent",2020,88.7752397,"a oil"
"249","Global","10 percent",2020,102.69077294,"b natural gas"
"250","Global","10 percent",2020,139.684339414,"c coal"
"251","Global","10 percent",2020,32.4613363744263,"d biomass"
"252","Global","10 percent",2020,10.55108609831,"e nuclear"
"253","Global","10 percent",2020,14.3476721,"f hydro"
"254","Global","10 percent",2020,5.64577946005311,"g wind"
"255","Global","10 percent",2020,2.75838285918278,"h solar"
"256","Global","10 percent",2020,0.8415326816,"i geothermal"
"257","Global","10 percent",2020,24.7067749722,"j traditional biomass"
"258","Global","10 percent",2020,42.89845296,"k traded coal"
"259","Global","10 percent",2020,41.42048864,"l traded natural gas"
"260","Global","10 percent",2020,103.3163202,"m traded oil"
"261","Global","10 percent",2025,88.02228386,"a oil"
"262","Global","10 percent",2025,106.16000839,"b natural gas"
"263","Global","10 percent",2025,147.910439868,"c coal"
"264","Global","10 percent",2025,41.3197841325718,"d biomass"
"265","Global","10 percent",2025,11.945108697258,"e nuclear"
"266","Global","10 percent",2025,14.7932563,"f hydro"
"267","Global","10 percent",2025,8.51385053411271,"g wind"
"268","Global","10 percent",2025,6.90800549917954,"h solar"
"269","Global","10 percent",2025,1.2822037066,"i geothermal"
"270","Global","10 percent",2025,23.8160628339,"j traditional biomass"
"271","Global","10 percent",2025,53.13496766,"k traded coal"
"272","Global","10 percent",2025,48.8876013,"l traded natural gas"
"273","Global","10 percent",2025,109.6201624,"m traded oil"
"274","Global","10 percent",2030,84.4855074,"a oil"
"275","Global","10 percent",2030,113.57488483,"b natural gas"
"276","Global","10 percent",2030,149.75961796,"c coal"
"277","Global","10 percent",2030,47.7137889267698,"d biomass"
"278","Global","10 percent",2030,13.520989031846,"e nuclear"
"279","Global","10 percent",2030,15.2882885,"f hydro"
"280","Global","10 percent",2030,12.3260830611897,"g wind"
"281","Global","10 percent",2030,13.0736686636964,"h solar"
"282","Global","10 percent",2030,1.6985108881,"i geothermal"
"283","Global","10 percent",2030,22.8540178374,"j traditional biomass"
"284","Global","10 percent",2030,63.3021013,"k traded coal"
"285","Global","10 percent",2030,57.6803437,"l traded natural gas"
"286","Global","10 percent",2030,113.7221035,"m traded oil"
"287","Global","10 percent",2035,81.7794804,"a oil"
"288","Global","10 percent",2035,119.04760627,"b natural gas"
"289","Global","10 percent",2035,149.146829799,"c coal"
"290","Global","10 percent",2035,54.7352867382912,"d biomass"
"291","Global","10 percent",2035,14.811976983715,"e nuclear"
"292","Global","10 percent",2035,15.8003659,"f hydro"
"293","Global","10 percent",2035,16.4216378292407,"g wind"
"294","Global","10 percent",2035,19.1648632083028,"h solar"
"295","Global","10 percent",2035,2.0645038511,"i geothermal"
"296","Global","10 percent",2035,21.8572410055,"j traditional biomass"
"297","Global","10 percent",2035,71.94005821,"k traded coal"
"298","Global","10 percent",2035,65.8248391,"l traded natural gas"
"299","Global","10 percent",2035,116.4429165,"m traded oil"
"300","Global","10 percent",2040,81.0606322,"a oil"
"301","Global","10 percent",2040,123.20188574,"b natural gas"
"302","Global","10 percent",2040,146.942762914,"c coal"
"303","Global","10 percent",2040,64.1804962926537,"d biomass"
"304","Global","10 percent",2040,15.961728862784,"e nuclear"
"305","Global","10 percent",2040,16.2596035,"f hydro"
"306","Global","10 percent",2040,21.0933789916957,"g wind"
"307","Global","10 percent",2040,25.0414632085353,"h solar"
"308","Global","10 percent",2040,2.4052013937,"i geothermal"
"309","Global","10 percent",2040,20.8922625405,"j traditional biomass"
"310","Global","10 percent",2040,80.11812519,"k traded coal"
"311","Global","10 percent",2040,74.3490627,"l traded natural gas"
"312","Global","10 percent",2040,116.6409808,"m traded oil"
"313","Global","10 percent",2045,80.3096456,"a oil"
"314","Global","10 percent",2045,127.8711837,"b natural gas"
"315","Global","10 percent",2045,144.041383906,"c coal"
"316","Global","10 percent",2045,76.101377882386,"d biomass"
"317","Global","10 percent",2045,17.525979451756,"e nuclear"
"318","Global","10 percent",2045,16.7020218,"f hydro"
"319","Global","10 percent",2045,24.3926369175506,"g wind"
"320","Global","10 percent",2045,30.5984671509497,"h solar"
"321","Global","10 percent",2045,2.592313839,"i geothermal"
"322","Global","10 percent",2045,19.8067348175,"j traditional biomass"
"323","Global","10 percent",2045,89.33302208,"k traded coal"
"324","Global","10 percent",2045,86.936334,"l traded natural gas"
"325","Global","10 percent",2045,115.2617675,"m traded oil"
"326","Global","10 percent",2050,80.2749245,"a oil"
"327","Global","10 percent",2050,132.179217,"b natural gas"
"328","Global","10 percent",2050,140.19265623,"c coal"
"329","Global","10 percent",2050,87.3631125076917,"d biomass"
"330","Global","10 percent",2050,18.7580786784563,"e nuclear"
"331","Global","10 percent",2050,17.1444433,"f hydro"
"332","Global","10 percent",2050,27.961419645596,"g wind"
"333","Global","10 percent",2050,35.6576915352957,"h solar"
"334","Global","10 percent",2050,2.6724214692,"i geothermal"
"335","Global","10 percent",2050,18.647765108,"j traditional biomass"
"336","Global","10 percent",2050,98.4558644,"k traded coal"
"337","Global","10 percent",2050,97.519998,"l traded natural gas"
"338","Global","10 percent",2050,114.970935,"m traded oil"
"339","Global","10 percent",2055,82.4474952,"a oil"
"340","Global","10 percent",2055,138.3225388,"b natural gas"
"341","Global","10 percent",2055,134.57079826,"c coal"
"342","Global","10 percent",2055,93.912422549613,"d biomass"
"343","Global","10 percent",2055,19.9902496317403,"e nuclear"
"344","Global","10 percent",2055,17.5868537,"f hydro"
"345","Global","10 percent",2055,31.734124906219,"g wind"
"346","Global","10 percent",2055,40.1450115162762,"h solar"
"347","Global","10 percent",2055,2.766888394,"i geothermal"
"348","Global","10 percent",2055,17.232933406,"j traditional biomass"
"349","Global","10 percent",2055,107.9698053,"k traded coal"
"350","Global","10 percent",2055,107.886297,"l traded natural gas"
"351","Global","10 percent",2055,117.052409,"m traded oil"
"352","Global","10 percent",2060,86.18386225,"a oil"
"353","Global","10 percent",2060,144.4693669,"b natural gas"
"354","Global","10 percent",2060,129.00550428,"c coal"
"355","Global","10 percent",2060,97.2985281479859,"d biomass"
"356","Global","10 percent",2060,21.4377931561959,"e nuclear"
"357","Global","10 percent",2060,18.0292758,"f hydro"
"358","Global","10 percent",2060,35.361156952991,"g wind"
"359","Global","10 percent",2060,44.1230019615439,"h solar"
"360","Global","10 percent",2060,2.8355109731,"i geothermal"
"361","Global","10 percent",2060,15.7150442914,"j traditional biomass"
"362","Global","10 percent",2060,117.0267164,"k traded coal"
"363","Global","10 percent",2060,118.353864,"l traded natural gas"
"364","Global","10 percent",2060,120.670772,"m traded oil"
"365","Global","10 percent",2065,89.35208275,"a oil"
"366","Global","10 percent",2065,145.3388918,"b natural gas"
"367","Global","10 percent",2065,126.22383114,"c coal"
"368","Global","10 percent",2065,99.7373500813361,"d biomass"
"369","Global","10 percent",2065,23.28194838493,"e nuclear"
"370","Global","10 percent",2065,18.471699,"f hydro"
"371","Global","10 percent",2065,39.696825149006,"g wind"
"372","Global","10 percent",2065,48.386944927051,"h solar"
"373","Global","10 percent",2065,2.9901601919,"i geothermal"
"374","Global","10 percent",2065,14.2523650402,"j traditional biomass"
"375","Global","10 percent",2065,125.6765653,"k traded coal"
"376","Global","10 percent",2065,126.265438,"l traded natural gas"
"377","Global","10 percent",2065,124.925656,"m traded oil"
"378","Global","10 percent",2070,91.73995162,"a oil"
"379","Global","10 percent",2070,147.4228154,"b natural gas"
"380","Global","10 percent",2070,124.33950577,"c coal"
"381","Global","10 percent",2070,100.579290507364,"d biomass"
"382","Global","10 percent",2070,24.81836482912,"e nuclear"
"383","Global","10 percent",2070,18.9141003,"f hydro"
"384","Global","10 percent",2070,43.101936791799,"g wind"
"385","Global","10 percent",2070,51.9198035904379,"h solar"
"386","Global","10 percent",2070,3.0467875408,"i geothermal"
"387","Global","10 percent",2070,12.8820706594,"j traditional biomass"
"388","Global","10 percent",2070,133.3890123,"k traded coal"
"389","Global","10 percent",2070,136.552038,"l traded natural gas"
"390","Global","10 percent",2070,130.546945,"m traded oil"
"391","Global","10 percent",2075,93.59850493,"a oil"
"392","Global","10 percent",2075,148.2612348,"b natural gas"
"393","Global","10 percent",2075,121.775327529,"c coal"
"394","Global","10 percent",2075,100.622621752908,"d biomass"
"395","Global","10 percent",2075,26.2664594456401,"e nuclear"
"396","Global","10 percent",2075,19.3565173,"f hydro"
"397","Global","10 percent",2075,46.229720570313,"g wind"
"398","Global","10 percent",2075,55.2427080324269,"h solar"
"399","Global","10 percent",2075,3.0897288026,"i geothermal"
"400","Global","10 percent",2075,11.6030419649,"j traditional biomass"
"401","Global","10 percent",2075,139.6532145,"k traded coal"
"402","Global","10 percent",2075,148.091128,"l traded natural gas"
"403","Global","10 percent",2075,135.088426,"m traded oil"
"404","Global","10 percent",2080,95.02804793,"a oil"
"405","Global","10 percent",2080,151.1956068,"b natural gas"
"406","Global","10 percent",2080,115.489820158,"c coal"
"407","Global","10 percent",2080,100.715079554464,"d biomass"
"408","Global","10 percent",2080,26.7304296867264,"e nuclear"
"409","Global","10 percent",2080,19.7989455,"f hydro"
"410","Global","10 percent",2080,50.868251624453,"g wind"
"411","Global","10 percent",2080,59.189203160015,"h solar"
"412","Global","10 percent",2080,3.1320349486,"i geothermal"
"413","Global","10 percent",2080,10.3729080986,"j traditional biomass"
"414","Global","10 percent",2080,139.5012714,"k traded coal"
"415","Global","10 percent",2080,156.279321,"l traded natural gas"
"416","Global","10 percent",2080,140.710411,"m traded oil"
"417","Global","10 percent",2085,96.736345278,"a oil"
"418","Global","10 percent",2085,154.6397777,"b natural gas"
"419","Global","10 percent",2085,110.225096706,"c coal"
"420","Global","10 percent",2085,100.588512379224,"d biomass"
"421","Global","10 percent",2085,27.1258218668355,"e nuclear"
"422","Global","10 percent",2085,20.2413659,"f hydro"
"423","Global","10 percent",2085,54.637647760875,"g wind"
"424","Global","10 percent",2085,62.5089074460801,"h solar"
"425","Global","10 percent",2085,3.1646693661,"i geothermal"
"426","Global","10 percent",2085,8.8838322427,"j traditional biomass"
"427","Global","10 percent",2085,140.6828348,"k traded coal"
"428","Global","10 percent",2085,162.062328,"l traded natural gas"
"429","Global","10 percent",2085,145.532308,"m traded oil"
"430","Global","10 percent",2090,98.496580139,"a oil"
"431","Global","10 percent",2090,157.42482,"b natural gas"
"432","Global","10 percent",2090,104.887304969,"c coal"
"433","Global","10 percent",2090,100.528646433495,"d biomass"
"434","Global","10 percent",2090,27.1548311948562,"e nuclear"
"435","Global","10 percent",2090,20.6837721,"f hydro"
"436","Global","10 percent",2090,57.822546827802,"g wind"
"437","Global","10 percent",2090,65.4626990229939,"h solar"
"438","Global","10 percent",2090,3.2009455975,"i geothermal"
"439","Global","10 percent",2090,7.57600567611,"j traditional biomass"
"440","Global","10 percent",2090,141.6547754,"k traded coal"
"441","Global","10 percent",2090,166.406722,"l traded natural gas"
"442","Global","10 percent",2090,150.469699,"m traded oil"
"443","Global","10 percent",2095,100.267736146,"a oil"
"444","Global","10 percent",2095,159.9855109,"b natural gas"
"445","Global","10 percent",2095,100.0464155602,"c coal"
"446","Global","10 percent",2095,100.10502844703,"d biomass"
"447","Global","10 percent",2095,27.0587246385884,"e nuclear"
"448","Global","10 percent",2095,21.1261912,"f hydro"
"449","Global","10 percent",2095,60.000170080634,"g wind"
"450","Global","10 percent",2095,67.5659857852709,"h solar"
"451","Global","10 percent",2095,3.1953481692,"i geothermal"
"452","Global","10 percent",2095,6.43918916088,"j traditional biomass"
"453","Global","10 percent",2095,142.7205166,"k traded coal"
"454","Global","10 percent",2095,171.055117,"l traded natural gas"
"455","Global","10 percent",2095,155.26497,"m traded oil"
"456","Global","10 percent",2100,102.484710213,"a oil"
"457","Global","10 percent",2100,161.7276876,"b natural gas"
"458","Global","10 percent",2100,94.8880015172,"c coal"
"459","Global","10 percent",2100,99.207990565476,"d biomass"
"460","Global","10 percent",2100,26.6633101867606,"e nuclear"
"461","Global","10 percent",2100,21.5686235,"f hydro"
"462","Global","10 percent",2100,61.625020613196,"g wind"
"463","Global","10 percent",2100,69.5062485102921,"h solar"
"464","Global","10 percent",2100,3.2091401645,"i geothermal"
"465","Global","10 percent",2100,5.59907897775,"j traditional biomass"
"466","Global","10 percent",2100,143.5060903,"k traded coal"
"467","Global","10 percent",2100,177.626631,"l traded natural gas"
"468","Global","10 percent",2100,160.582782,"m traded oil"
"469","Global","100 percent",2015,89.4885991653,"a oil"
"470","Global","100 percent",2015,91.523326933,"b natural gas"
"471","Global","100 percent",2015,127.617594278009,"c coal"
"472","Global","100 percent",2015,28.531317166,"d biomass"
"473","Global","100 percent",2015,9.247362794,"e nuclear"
"474","Global","100 percent",2015,14.1496312,"f hydro"
"475","Global","100 percent",2015,3.0154877318,"g wind"
"476","Global","100 percent",2015,0.93604013146,"h solar"
"477","Global","100 percent",2015,0.289629811,"i geothermal"
"478","Global","100 percent",2015,25.110404096,"j traditional biomass"
"479","Global","100 percent",2015,32.6121786263,"k traded coal"
"480","Global","100 percent",2015,31.82857183987,"l traded natural gas"
"481","Global","100 percent",2015,97.59357316547,"m traded oil"
"482","Global","100 percent",2020,88.74795667,"a oil"
"483","Global","100 percent",2020,102.67816167,"b natural gas"
"484","Global","100 percent",2020,139.688483902,"c coal"
"485","Global","100 percent",2020,32.5084974685338,"d biomass"
"486","Global","100 percent",2020,10.551280878924,"e nuclear"
"487","Global","100 percent",2020,14.3477051,"f hydro"
"488","Global","100 percent",2020,5.64435455237167,"g wind"
"489","Global","100 percent",2020,2.75749171045978,"h solar"
"490","Global","100 percent",2020,0.8413081444,"i geothermal"
"491","Global","100 percent",2020,24.7050445536,"j traditional biomass"
"492","Global","100 percent",2020,42.89485444,"k traded coal"
"493","Global","100 percent",2020,41.41652901,"l traded natural gas"
"494","Global","100 percent",2020,103.2863436,"m traded oil"
"495","Global","100 percent",2025,87.83316395,"a oil"
"496","Global","100 percent",2025,105.78206025,"b natural gas"
"497","Global","100 percent",2025,147.693123641,"c coal"
